DJI,AAPL,ABT,AIG,AMGN,AXP,BA,BAC,C,CAT,CCL,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,SPY,UNH,UNP,VZ,WMT,XOM
7.73020598665637e-05,0.0013067858966994,0.0002458901440372,0.0003353692159501,0.0036699477691318,0.0006959602279027,0.0005542154955466,0.0007725994802274,0.0001897288115819,0.0002126344873739,0.0006245254473657,0.0004481263925226,0.0005399215158832,0.0003766065567576,0.0006497748684734,0.000563462123621,0.0005160103028013,0.0001754719295922,0.0003781688118141,0.0003313167698453,0.0005764649115182,0.0003983639662858,0.0002023890644069,0.0004973417820273,0.0003160527344018,8.88226705881786e-05,0.0001030605653125,0.0002894090173645,0.0001990988237936,0.0005021100757568,0.0004298292920561,0.0002059023608148
0.0001291038155216,0.0013669618361152,0.0002165082405072,0.0008644401214783,0.0012026780117776,0.0005224450260556,0.0004392510125326,0.0005496821739815,0.0004386713454425,0.0002668167246503,0.0004845530541272,0.0002709690881827,0.0004264266324518,0.000662171018528,0.0002924258344259,0.0003505678405357,0.0009979811806284,0.0002569397591651,0.0005655189097145,0.0003117892644916,0.0004663731441799,0.0002609592984871,0.0002978112390696,0.000512018021802,0.0004826230970852,0.0002224072676459,0.0001453166445699,0.0006158007359156,0.0002766419829113,0.0007203509120781,0.0003827888105119,0.0003223160915475
0.000115282410129,0.0032319439806422,0.0007439579287755,0.0002560787323143,0.0015169157512939,0.0015458529698824,0.0001974675745764,0.000482150654712,0.0003250741003502,0.0003735801073281,0.0001693572434759,0.0002783284726994,0.0004092025607124,0.0011118985654302,0.0006173159443777,0.000552390097722,0.0012207293661322,0.0001667575264986,0.0003299566178841,0.0003142160626922,0.0003747209519446,0.0001725112612008,0.0001262004072953,0.0008845161131171,0.0005357668844885,0.0001358016268118,0.0001837105304768,0.0002262163785903,0.0002230940046374,0.0003207067005881,0.0005954890755377,0.0001777553663429
5.4531815615846e-05,0.0022945683433599,0.000342688798486,0.0003598882917649,0.0008137598556471,0.0006092483992933,0.0001720641255845,0.0003254589529676,0.0003486024925622,0.0003194784777091,0.0004724185979063,0.0002728653293041,0.0004583187738339,0.0008902215575494,0.0003382735397796,0.0003655155581227,0.0010259204883568,0.0001676968334411,0.0003368236307357,0.0002423729996236,0.0003266666084737,0.0001658069639933,0.0003626976748761,0.000431926281022,0.0003269008527274,0.0003313995931687,0.0001203351866799,0.000729792318096,0.000232469730723,0.000282175978873,0.0006327108177828,0.000173581810875
6.05111274772274e-05,0.0010655453547882,0.000222381449884,0.0003172741133211,0.0007659155989059,0.0002010320415063,0.0001641059769635,0.0002902027988813,0.0001201145600314,0.0002524348937208,0.0004121441675708,0.0002692664567059,0.0003843884863087,0.001052772758997,0.0003911379086229,0.0002311250975664,0.0010142769545317,0.000244243482818,0.0002030668465977,0.0003022477719865,0.0002836553050186,0.0002170733252788,0.0002238586923154,0.000305145203281,0.0003954163498229,0.0011250496321832,0.0001255788749308,0.0004053808757592,0.000102474782994,0.0004356145194818,0.0006707516751468,0.0002047594564635
5.22151500406414e-05,0.0011436920565523,0.0004902192001386,0.0002642647204832,0.0009386742826949,0.0004788006666007,0.0001461700333404,0.0003503310507696,0.0002859130086141,0.0003649591132239,0.0004347563534158,0.0003444856707942,0.0002755414561644,0.0003312119326372,0.0004020044922826,0.0002244495411017,0.001186065636094,0.0002780929970759,0.0003608213394969,0.0001784151640835,0.0002619430723725,0.0001717177062578,0.0001975257793818,0.0003922417047472,0.000346290787117,0.0004569431200853,9.46982686178834e-05,0.0006625385703834,0.0001741574419626,0.0008931258822909,0.0004154088600846,0.0002047621731139
8.79495265661285e-05,0.0017454200673148,0.0004158711662094,0.0002207441548378,0.0010299296371846,0.0006570237748347,0.0001458245021874,0.0005963586379131,0.0003278504945818,0.0005083465121246,0.0003814617323974,0.000357618666539,0.0006051640586091,0.0004744955673435,0.0005281672754581,0.000290775822947,0.0026163857349162,9.52755851683861e-05,0.0002567789553705,0.0003250013263881,0.0001965008349091,0.0001034796203221,0.0001302705584017,0.0005436690936533,0.0003467883814404,0.0002657820401851,0.0001199202404304,0.0008014012483061,0.0002405594869895,0.000351274566526,0.0005201057040361,0.0002344473559105
6.5226774958035e-05,0.0021618546084361,0.0003041672162476,0.0002231955529992,0.0009910987521594,0.0004216495134447,0.000223143526558,0.0004021237218233,0.0002922464094753,0.0002029355819424,0.0004364313050604,0.0006675354360365,0.000653503400634,0.0005899261477545,0.0004787117223174,0.0002462706263939,0.0016383967091187,0.0001269551357278,0.0004481329561299,0.0003709079263243,0.0002639862503761,0.0001524239842994,0.0001468931864462,0.000500840904323,0.0004324945276433,0.0002346206579412,0.0001004272576684,0.0002939234975492,0.0002152889152837,0.0004152693732896,0.0004366020341436,0.0003102065210275
4.36460207174421e-05,0.0008248781574215,0.0002405105433359,0.0002126405558039,0.0007190560339249,0.0003904551589218,0.0001823353872209,0.0004616330286535,0.0004584103791988,0.0004455254318871,0.0007442355624166,0.0011202096713665,0.0002779432041907,0.0004654259649116,0.0003392781574539,0.0002954233544294,0.0011944904591611,0.0001163691230017,0.000512487381803,0.0001138894584412,0.0002409657882329,0.0001125276649294,0.0001712379740343,0.0002776350014063,0.0002532028513086,0.0001309148567551,5.86285972254795e-05,0.0001533791945743,0.0001404763103599,0.0005255782581688,0.0006186863955531,0.0001233723733924
4.13993631912351e-05,0.0005785062026345,0.0003168303982572,0.000198350968069,0.0004719998028948,0.0003822616380937,0.0001507294651652,0.0003248561582519,0.0001880511192375,0.0007410242270957,0.0003764147098379,0.0002593147486169,0.0001396206537006,0.000270208718905,0.0007814864804485,0.000292443331246,0.0003373011545543,0.0001540662623709,0.0003112512243715,0.000261893840808,0.0003466082532274,0.0001943464850272,0.0002827744852988,0.0004536217515324,0.0003516890356203,0.0001172004950934,4.80863999424071e-05,0.0001576094870596,0.0003410015213511,0.0027862033760617,0.0005652893770322,9.76036322152936e-05
